target,weight_type,key,value
rental_count,month_weight,1,0.5286532169585597
rental_count,month_weight,2,0.6287651983768686
rental_count,month_weight,3,0.9004112074699496
rental_count,month_weight,4,1.1502912686288649
rental_count,month_weight,5,1.2271928833017443
rental_count,month_weight,6,1.3182170712778511
rental_count,month_weight,7,1.0773856716167571
rental_count,month_weight,8,1.165959697543541
rental_count,month_weight,9,1.282079250853348
rental_count,month_weight,10,1.2762717319034296
rental_count,month_weight,11,0.9090200377132077
rental_count,month_weight,12,0.5357527643558774
rental_count,year_weight,2023,1.1036023169280118
rental_count,year_weight,2024,1.0589896478891712
rental_count,year_weight,2025,0.837408035182817
rental_count,hour_weight,0,0.6817424344450584
rental_count,hour_weight,1,0.6387503291826011
rental_count,hour_weight,2,0.5671462570208278
rental_count,hour_weight,3,0.7294597453255534
rental_count,hour_weight,4,0.4029816395236913
rental_count,hour_weight,5,0.2995815330603743
rental_count,hour_weight,6,0.4773724824181156
rental_count,hour_weight,7,1.8146820820391452
rental_count,hour_weight,8,3.5655252843431633
rental_count,hour_weight,9,1.3383980472580161
rental_count,hour_weight,10,0.9387343631800732
rental_count,hour_weight,11,0.7900363157540463
rental_count,hour_weight,12,1.0313959029653148
rental_count,hour_weight,13,0.834658916665894
rental_count,hour_weight,14,0.7640948566474687
rental_count,hour_weight,15,0.7075609694819579
rental_count,hour_weight,16,0.7560719468481362
rental_count,hour_weight,17,1.133227038254242
rental_count,hour_weight,18,1.2403506405907567
rental_count,hour_weight,19,0.9781429242085974
rental_count,hour_weight,20,0.9067247654275914
rental_count,hour_weight,21,1.0110283817613108
rental_count,hour_weight,22,1.6187963129832907
rental_count,hour_weight,23,0.7735368306147699
return_count,month_weight,1,0.5432185214290463
return_count,month_weight,2,0.636334050703751
return_count,month_weight,3,0.8624481706474472
return_count,month_weight,4,1.135249535852414
return_count,month_weight,5,1.24437272634459
return_count,month_weight,6,1.3160774757207265
return_count,month_weight,7,1.0865411726892271
return_count,month_weight,8,1.1902832701036827
return_count,month_weight,9,1.2591549426027744
return_count,month_weight,10,1.2328891006634548
return_count,month_weight,11,0.9611831088129955
return_count,month_weight,12,0.5322479244298894
return_count,year_weight,2023,1.110170272171172
return_count,year_weight,2024,1.0757238325986818
return_count,year_weight,2025,0.814105895230146
return_count,hour_weight,0,0.8062767019228333
return_count,hour_weight,1,1.3090107656526606
return_count,hour_weight,2,0.5338941584242771
return_count,hour_weight,3,0.5145476874221317
return_count,hour_weight,4,0.32414675014461164
return_count,hour_weight,5,0.7141510627354725
return_count,hour_weight,6,1.2678680484539868
return_count,hour_weight,7,1.7398595614969596
return_count,hour_weight,8,1.5091286263835977
return_count,hour_weight,9,1.0307732723803384
return_count,hour_weight,10,1.0838848158278098
return_count,hour_weight,11,0.8160068409068568
return_count,hour_weight,12,1.0111704462289277
return_count,hour_weight,13,0.9338025341225487
return_count,hour_weight,14,0.8332999942581063
return_count,hour_weight,15,0.8796352832056671
return_count,hour_weight,16,1.0288566620761201
return_count,hour_weight,17,1.3820115062671914
return_count,hour_weight,18,1.4021850574896702
return_count,hour_weight,19,1.028536977843806
return_count,hour_weight,20,0.939203888166915
return_count,hour_weight,21,1.1471667055371733
return_count,hour_weight,22,1.0855008000245316
return_count,hour_weight,23,0.6790818530278074
